SalesKey,OrderKey,CustomerKey,SalesTheritoryKey,ProductKey,Sales,Quantity,Discount,Profit
3169,138695,16675,32303,10003833,390.272,8,0.2,-24.392
3170,138695,16675,32303,10001667,62.192,13,0.2,19.435
3171,107461,19075,29203,10002003,23.88,6,0,11.2236
3172,133879,16465,60623,10004465,3.168,2,0.8,-4.752
3173,133879,16465,60623,10000665,528.43,5,0.3,0
3174,133879,16465,60623,10004956,13.392,3,0.2,1.5066
3175,157483,13915,48227,10004260,181.86,7,0,50.9208
3176,132059,10915,80525,10001811,180.588,2,0.7,-240.784
3177,132059,10915,80525,10003280,47.984,2,0.2,0.5998
3178,122280,20395,10024,10004911,18.76,2,0,9.0048
3179,105235,20950,10011,10001487,20.94,3,0,6.0726
3180,105235,20950,10011,10000521,58.68,2,0,18.1908
3181,105235,20950,10011,10001271,254.9,5,0,68.823
3182,152912,11650,21044,10004728,9.64,2,0,4.4344
3183,152912,11650,21044,10004666,826.62,3,0,355.4466
3184,152912,11650,21044,10003208,1633.14,9,0,473.6106
3185,152912,11650,21044,10003208,544.38,3,0,157.8702
3186,123498,20980,77041,10000632,26.046,3,0.8,-44.2782
3187,123498,20980,77041,10004773,74.352,3,0.2,26.9526
3188,159352,16585,1852,10004700,69.93,7,0,32.1678
3189,146416,16165,95695,10003714,3.75,1,0,1.8
3190,146416,16165,95695,10001787,20.928,4,0.2,7.5864
3191,163783,12940,60610,10002957,12.672,3,0.2,-3.168
3192,123981,19630,10035,10002115,65.99,1,0,17.1574
3193,158953,18040,77489,10002557,6.37,7,0.8,-9.555
3194,165428,15130,77036,10002949,3.648,3,0.8,-6.0192
3195,165428,15130,77036,10004100,31.104,6,0.2,10.8864
3196,169026,12655,39212,10001883,23.34,3,0,0.2334
3197,109750,14365,10009,10000702,29.97,3,0,14.0859
3198,149384,13945,85281,10003196,3.366,3,0.7,-2.244
3199,131527,21280,28540,10001644,95.968,4,0.2,9.5968
3200,164000,10030,19134,10003183,18.704,7,0.2,2.338
3201,164224,21070,44312,10000308,149.232,3,0.2,3.7308
3202,164224,21070,44312,10001526,15.936,4,0.2,5.7768
3203,158372,19900,92037,10002103,601.536,8,0.2,60.1536
3204,158372,19900,92037,10004209,10.99,1,0,4.2861
3205,158372,19900,92037,10000397,39.88,2,0,11.1664
3206,158372,19900,92037,10002137,62.24,8,0,28.008
3207,158372,19900,92037,10001867,53.2,5,0,14.896
3208,158372,19900,92037,10000407,39.84,8,0,18.3264
3209,108882,16780,93727,10000420,349.95,5,0,118.983
3210,108882,16780,93727,10002726,377.928,9,0.2,141.723
3211,108245,19975,77581,10001415,13.392,3,0.2,5.022
3212,108245,19975,77581,10000773,11.228,7,0.8,-18.5262
3213,142314,20200,47374,10002350,207.24,11,0,58.0272
3214,132409,21235,19134,10001919,1.504,1,0.2,0.1692
3215,132409,21235,19134,10002082,34.848,2,0.2,6.534
3216,150189,21790,94403,10002762,75.18,6,0,35.3346
3217,114433,18325,94601,10002800,149.97,3,0,52.4895
3218,104640,14275,10024,10003925,931.176,3,0.2,314.2719
3219,104640,14275,10024,10002200,430.88,2,0,124.9552
3220,137008,15460,8701,10001295,94.85,5,0,45.528
3221,137008,15460,8701,10002500,51.12,4,0,23.004
3222,137008,15460,8701,10000892,90,1,0,32.4
3223,108189,14080,85281,10001838,9.408,2,0.2,3.4104
3224,108189,14080,85281,10000735,4.672,2,0.2,1.46
3225,108189,14080,85281,10001760,318.4,2,0.2,107.46
3226,108189,14080,85281,10004846,12.768,6,0.2,4.6284
3227,108189,14080,85281,10003567,15.36,2,0.2,-3.264
3228,108189,14080,85281,10001557,230.376,3,0.2,20.1579
3229,108189,14080,85281,10003038,7.16,1,0.2,-0.0895
3230,154641,16645,10035,10004459,375.34,1,0,18.767
3231,131625,11515,10009,10004960,114.9,5,0,39.066
3232,156356,18370,77095,10000632,26.046,3,0.8,-44.2782
3233,156356,18370,77095,10001107,2.896,1,0.8,-4.7784
3234,156356,18370,77095,10002301,32.544,2,0.2,-7.7292
3235,138933,15130,92503,10003355,3.984,1,0.2,1.3944
3236,140746,19825,6824,10002903,181.797,1,0.3,-15.5826
3237,146836,12475,10024,10001580,44.94,3,0,12.5832
3238,146836,12475,10024,10000315,45.576,3,0.2,15.9516
3239,127971,13195,77095,10003774,318.43,5,0.3,-77.333
3240,127971,13195,77095,10003095,122.92,7,0.2,46.095
3241,127971,13195,77095,10000023,7.068,3,0.6,-2.8272
3242,140809,12760,22204,10002214,56.45,5,0,14.677
3243,114524,13900,60623,10002799,13.468,13,0.8,-22.8956
3244,113355,20215,75051,10004912,219.8,5,0.2,24.7275
3245,113355,20215,75051,10002602,317.058,3,0.3,-18.1176
3246,140907,11185,98103,10004510,49.08,3,0,4.908
3247,140907,11185,98103,10000060,324.9,5,0,38.988
3248,140907,11185,98103,10000799,18.24,3,0,5.2896
3249,159730,20125,98103,10004875,113.888,2,0.2,9.9652
3250,159730,20125,98103,10002085,105.584,2,0.2,7.9188
3251,157868,17590,49505,10000992,24.85,7,0,11.6795
3252,119389,11740,19120,10001473,60.312,3,0.2,5.2773
3253,110373,17560,60610,10003045,7.056,3,0.2,2.205
3254,110373,17560,60610,10001536,27.184,2,0.2,2.0388
3255,155474,12220,98105,10001580,107.984,1,0.2,9.4486
3256,155474,12220,98105,10004209,19.296,3,0.2,6.03
3257,155453,19885,32216,10001613,4.608,2,0.2,1.6704
3258,161844,12835,37064,10001676,79.974,3,0.4,-29.3238
3259,161844,12835,37064,10003712,2.946,2,0.7,-2.0622
3260,162103,16795,60035,10000285,3.136,2,0.8,-4.704
3261,151554,11815,77506,10004609,20.736,4,0.2,7.2576
3262,140662,21205,94109,10001314,99.98,2,0,7.9984
3263,140662,21205,94109,10003395,733.95,7,0,352.296
3264,140662,21205,94109,10001242,241.44,3,0,72.432
3265,122518,19345,33180,10001641,10.08,4,0.2,3.528
3266,126571,15565,19120,10003816,281.904,2,0.2,10.5714
3267,126571,15565,19120,10002230,201.432,3,0.2,67.9833
3268,143840,14185,35601,10002660,135.98,2,0,33.995
3269,143840,14185,35601,10003171,44.95,1,0,12.586
3270,115980,21775,57103,10003709,2.97,3,0,1.3068
3271,115980,21775,57103,10000304,6.54,3,0,2.6814
3272,155145,16450,93277,10003709,7.92,8,0,3.4848
3273,146038,20215,90049,10002774,203.92,5,0.2,22.941
3274,133865,19045,90032,10001046,3359.952,6,0.2,1049.985
3275,116358,16225,66212,10003495,18.24,3,0,9.12
3276,116358,16225,66212,10004685,27.78,6,0,9.1674
3277,102988,14695,22304,10004757,22.96,7,0,7.5768
3278,102988,14695,22304,10001615,28.99,1,0,8.4071
3279,102988,14695,22304,10003349,12.96,2,0,6.3504
3280,102988,14695,22304,10000127,22.96,7,0,6.6584
3281,102988,14695,22304,10002881,4164.05,5,0,83.281
3282,117170,16465,27604,10001109,47.984,2,0.2,13.1956
3283,117170,16465,27604,10000682,4.624,1,0.2,1.6762
3284,159478,17785,10035,10000221,15.24,3,0,5.1816
3285,103702,10885,45014,10002429,63.924,7,0.7,-46.8776
3286,150525,16135,74403,10002375,6.56,2,0,1.9024
3287,150525,16135,74403,10000595,13.11,3,0,3.4086
3288,157770,19585,92592,10001530,494.376,3,0.2,49.4376
3289,157770,19585,92592,10000050,29.2,5,0.2,9.855
3290,157770,19585,92592,10001552,248.85,5,0,27.3735
3291,157770,19585,92592,10003399,36.24,1,0,15.2208
3292,167290,15295,48310,10004078,11.68,2,0,3.504
3293,106264,12595,92024,10002189,11.91,3,0,0.1191
3294,106264,12595,92024,10001852,3.48,2,0,1.1136
3295,138023,16510,75081,10003638,30.96,8,0.8,-52.632
3296,113418,12655,10035,10002428,1704.89,11,0,767.2005
3297,110569,13870,85023,10001036,19.194,7,0.7,-12.796
3298,110569,13870,85023,10004708,121.792,4,0.2,13.7016
3299,136308,18235,94122,10000488,1919.976,3,0.2,215.9973
3300,159926,11950,19140,10003656,50.997,1,0.7,-40.7976
3301,159926,11950,19140,10003656,76.792,1,0.2,-16.3183
3302,159926,11950,19140,10001128,539.964,6,0.4,-107.9928
3303,159926,11950,19140,10001473,60.312,3,0.2,5.2773
3304,159926,11950,19140,10004656,1.944,3,0.7,-1.4256
3305,104738,20620,78041,10004955,12.984,3,0.2,4.7067
3306,104738,20620,78041,10002468,217.584,2,0.2,19.0386
3307,104738,20620,78041,10000576,328.776,3,0.2,28.7679
3308,104738,20620,78041,10002160,2.286,3,0.8,-3.6576
3309,104738,20620,78041,10003628,47.984,2,0.2,14.3952
3310,144386,14635,10009,10001116,25.344,6,0.2,8.8704
3311,111416,17215,10035,10002026,232.4,5,0.2,78.435
3312,162747,10030,39503,10003691,86.45,7,0,38.038
3313,133130,21100,92037,10002602,603.92,5,0.2,45.294
3314,133130,21100,92037,10000675,81.98,2,0,40.1702
3315,169978,15025,11572,10002602,271.764,2,0.1,48.3136
3316,169978,15025,11572,10001900,14.376,3,0.2,4.8519
3317,161739,13750,78664,10001468,341.96,5,0.6,-427.45
3318,165057,20725,92374,10004648,181.35,9,0,48.9645
3319,165057,20725,92374,10003190,8.64,3,0,4.2336
3320,134551,21505,38401,10004868,43.512,7,0.2,3.8073
3321,134551,21505,38401,10004287,662.88,3,0.2,74.574
3322,134551,21505,38401,10002689,25.92,5,0.2,9.072
3323,120810,21550,10009,10002892,68.94,3,0,20.682
3324,120810,21550,10009,10002253,128.82,3,0,50.2398
3325,165309,16270,77095,10001359,896.99,5,0.8,-1480.0335
3326,165309,16270,77095,10001267,1.234,1,0.8,-1.9744
3327,165309,16270,77095,10003582,67.56,3,0.2,6.756
3328,165309,16270,77095,10003724,21.72,5,0.2,7.8735
3329,165309,16270,77095,10001033,262.336,8,0.2,95.0968
3330,165309,16270,77095,10003505,148.48,2,0.2,16.704
3331,165309,16270,77095,10004959,241.176,3,0.2,15.0735
3332,122595,14455,60653,10000474,227.976,3,0.2,28.497
3333,122595,14455,60653,10003095,52.68,3,0.2,19.755
3334,122595,14455,60653,10002963,2.032,1,0.6,-1.3208
3335,109253,18880,94601,10000203,17.12,4,0,4.9648
3336,109253,18880,94601,10004667,431.968,4,0.2,37.7972
3337,109253,18880,94601,10000193,129.92,4,0,10.3936
3338,109253,18880,94601,10001539,568.728,3,0.2,28.4364
3339,109253,18880,94601,10000962,117.144,9,0.2,42.4647
3340,109253,18880,94601,10002867,203.52,3,0,54.9504
3341,109253,18880,94601,10001158,51.75,5,0,24.84
3342,145982,21055,2169,10000675,122.97,3,0,60.2553
3343,145982,21055,2169,10001307,244.615,1,0.3,20.967
3344,145982,21055,2169,10000011,59.97,3,0,28.7856
3345,145982,21055,2169,10002666,81.54,9,0,36.693
3346,145982,21055,2169,10000735,11.68,4,0,5.256
3347,145982,21055,2169,10000174,29,5,0,13.92
3348,112014,18715,92399,10003156,50.8,5,0,13.208
3349,154732,10195,60623,10000474,16.03,5,0.8,-25.648
3350,157308,18520,98105,10003712,15.712,4,0.2,5.6956
3351,147536,10510,10024,10003280,89.97,3,0,18.8937
3352,134733,11650,92037,10002916,435.999,3,0.15,20.5176
3353,134733,11650,92037,10002726,83.984,2,0.2,31.494
3354,150434,12310,6010,10000895,359.98,2,0,93.5948
3355,150434,12310,6010,10004152,70.56,1,0.3,-4.032
3356,150434,12310,6010,10003694,20.88,2,0,9.6048
3357,150434,12310,6010,10002160,3.81,1,0,1.8288
3358,100335,18595,60610,10001685,73.008,9,0.2,26.4654
3359,139234,10870,60610,10000773,3.208,2,0.8,-5.2932
3360,139234,10870,60610,10004510,26.176,2,0.2,-3.272
3361,142020,21535,10024,10004569,30.44,4,0,14.3068
3362,142020,21535,10024,10000672,35.28,3,0,11.9952
3363,139962,13240,2151,10004451,19.44,3,0,9.3312
3364,139962,13240,2151,10004738,37.88,2,0,18.94
3365,130050,17425,77036,10001940,9.552,3,0.6,-3.8208
3366,115161,17050,92691,10003966,290.666,2,0.15,3.4196
3367,165379,11650,75217,10003072,10.368,2,0.2,3.6288
3368,165379,11650,75217,10002245,14.352,3,0.2,4.485
3369,115511,18400,89115,10002598,141.96,2,0,41.1684
3370,115511,18400,89115,10002225,66.048,4,0.2,23.1168
3371,134887,21280,73071,10003832,1287.45,5,0,244.6155
3372,123778,11755,94122,10000822,25.824,6,0.2,9.0384
3373,123778,11755,94122,10001242,160.96,2,0,48.288
3374,161718,20335,11550,10002445,28.44,3,0,11.376
3375,161718,20335,11550,10002372,364.41,5,0.1,8.098
3376,161718,20335,11550,10000376,39.96,4,0,10.3896
3377,161718,20335,11550,10002965,361.764,2,0.1,68.3332
3378,100671,12490,77301,10004950,111.672,9,0.2,6.9795
3379,142867,19180,77095,10003166,13.776,6,0.8,-22.0416
3380,142867,19180,77095,10004610,10.272,3,0.2,3.21
3381,103156,20995,19120,10000320,24.048,9,0.2,7.2144
3382,162208,20620,33614,10004030,2.896,1,0.2,0.9774
3383,130659,17365,10035,10004147,17.94,3,0,8.7906
3384,130659,17365,10035,10003535,384.174,7,0.1,29.8802
3385,130659,17365,10035,10004586,1799.75,5,0,539.925
3386,148404,13240,28205,10003208,580.672,4,0.2,65.3256
3387,148404,13240,28205,10003112,18.936,3,0.2,5.9175
3388,148404,13240,28205,10004447,222.384,2,0.2,16.6788
3389,148404,13240,28205,10002854,50.454,6,0.7,-33.636
3390,148404,13240,28205,10001039,154.764,3,0.4,-36.1116
3391,101077,13660,75081,10004239,6.848,2,0.2,2.14
3392,166471,17650,98103,10001530,1091.168,4,0.2,68.198
3393,166471,17650,98103,10000038,219.168,2,0.2,-43.8336
3394,105340,14185,77506,10001765,6.928,1,0.8,-11.0848
3395,131583,11890,19143,10000380,40.032,6,0.2,15.012
3396,148362,16285,46203,10001128,443.92,4,0,13.3176
3397,148362,16285,46203,10003656,169.99,1,0,78.1954
3398,148362,16285,46203,10003441,25.92,4,0,12.4416
3399,102274,13075,40475,10002923,36.99,1,0,9.9873
3400,102274,13075,40475,10004359,629.1,6,0,301.968
3401,102274,13075,40475,10001511,193.95,3,0,9.6975
3402,102274,13075,40475,10002833,5.46,3,0,1.4742
3403,129700,16780,60477,10001940,22.288,7,0.6,-8.9152
3404,168739,14950,77095,10003919,65.424,4,0.6,-52.3392
3405,152527,12190,90004,10003479,77.88,2,0,3.894
3406,150119,16795,43229,10002965,281.372,2,0.3,-12.0588
3407,150119,16795,43229,10002965,281.372,2,0.3,-12.0588
3408,150119,16795,43229,10000145,7.488,8,0.7,-5.2416
3409,150119,16795,43229,10002191,22.336,4,0.2,7.8176
3410,150847,15490,43229,10004451,10.368,2,0.2,3.6288
3411,100244,14695,94122,10001471,65.79,9,0,30.2634
3412,100244,14695,94122,10003656,271.984,2,0.2,88.3948
3413,100244,14695,94122,10000940,11.76,4,0,3.1752
3414,100244,14695,94122,10002319,77.52,2,0,37.9848
3415,100244,14695,94122,10000977,48.64,2,0.2,15.808
3416,116540,20590,53711,10002676,1.81,1,0,0.6516
3417,116540,20590,53711,10004970,8.26,2,0,3.8822
3418,151841,21475,80013,10003971,43.56,5,0.2,3.267
3419,151841,21475,80013,10001574,5.84,2,0.2,0.73
3420,150791,12430,10024,10000665,271.764,2,0.1,60.392
3421,134803,12565,90004,10000891,262.24,2,0,78.672
3422,134803,12565,90004,10003790,182.72,8,0,84.0512
3423,134803,12565,90004,10002217,131.6,7,0,7.896
3424,134803,12565,90004,10002215,22.72,4,0.2,7.384
3425,134803,12565,90004,10001972,558.4,2,0.2,41.88
3426,153381,13255,52001,10001525,15.24,4,0,6.858
3427,153381,13255,52001,10000988,1408.1,10,0,394.268
3428,111024,20035,43130,10000174,32.896,4,0.2,11.1024
3429,111024,20035,43130,10002041,215.148,2,0.4,-103.9882
3430,111024,20035,43130,10002246,30.96,6,0.2,11.223
3431,148264,17185,90301,10003327,29.79,3,0,8.6391
3432,148264,17185,90301,10002703,128.9,2,0,15.468
3433,148264,17185,90301,10003651,60.12,9,0,28.8576
3434,131212,10165,98006,10001617,24.816,3,0.2,8.3754
3435,131212,10165,98006,10000145,14.976,6,0.2,5.4288
3436,100531,18520,60610,10001670,15.08,2,0.8,-22.62
3437,100531,18520,60610,10003849,24.288,3,0.6,-12.7512
3438,152583,19945,75217,10003849,16.192,2,0.6,-8.5008
3439,152583,19945,75217,10002041,251.006,2,0.3,-68.1302
3440,152583,19945,75217,10002214,54.192,6,0.2,4.0644
3441,144099,19195,94122,10001078,4.304,1,0.2,1.5602
3442,158337,16525,10024,10002137,108.92,14,0,49.014
3443,168858,16150,10011,10001415,16.74,3,0,8.37
3444,168858,16150,10011,10003849,2504.74,7,0,626.185
3445,116344,15145,19140,10001713,84.784,2,0.2,-16.9568
3446,131779,16810,19711,10001505,29.9,5,0,5.083
3447,158869,10690,10024,10000474,70.88,2,0,33.3136
3448,102554,16705,36830,10001919,3.76,2,0,1.0904
3449,162614,21250,90049,10004001,27.264,2,0.2,8.8608
3450,168592,13390,94110,10004785,56.65,5,0,24.3595
3451,168592,13390,94110,10002406,14.97,1,0,4.1916
3452,168592,13390,94110,10002988,4.02,2,0,1.9698
3453,157609,16705,27604,10002415,471.92,2,0.2,29.495
3454,153325,20530,31204,10004236,58.72,4,0,27.0112
3455,153626,13870,37211,10000657,5.16,3,0.2,0.8385
3456,166485,10210,37211,10004996,16.496,2,0.2,5.5674
3457,136448,10090,19143,10001109,71.976,3,0.2,19.7934
3458,136448,10090,19143,10003832,22.512,3,0.2,2.2512
3459,136448,10090,19143,10002393,3.444,2,0.7,-2.7552
3460,136448,10090,19143,10001359,538.194,2,0.7,-412.6154
3461,136448,10090,19143,10003628,47.984,2,0.2,14.3952
3462,114258,13825,75081,10003012,492.768,4,0.2,55.4364
3463,152611,16525,8861,10003903,286.79,7,0,74.5654
3464,165470,14875,32216,10004675,5.08,1,0.2,1.651
3465,128699,18370,32216,10001990,47.992,1,0.2,7.1988
3466,147242,13765,2151,10003842,61.96,2,0,16.1096
3467,147242,13765,2151,10004695,361.96,2,0,83.2508
3468,147242,13765,2151,10003039,278.82,9,0,125.469
3469,146143,17845,39212,10002045,133.38,6,0,58.6872
3470,100888,17455,28540,10001019,47.952,3,0.2,16.1838
3471,150035,11890,94122,10003724,16.74,2,0,4.3524
3472,122644,20965,43229,10003673,10.848,2,0.2,3.5256
3473,122644,20965,43229,10003614,18.544,2,0.2,3.0134
3474,111815,13915,48127,10000785,180.98,1,0,47.0548
3475,111815,13915,48127,10002926,99.98,2,0,42.9914
3476,144911,19630,66212,10004633,34.95,5,0,15.378
3477,144911,19630,66212,10000977,152,5,0,69.92
3478,143385,20500,87505,10001635,92.52,9,0,18.504
3479,131289,20620,94110,10003056,8.56,2,0,2.4824
3480,131289,20620,94110,10003363,45.36,7,0,21.7728
3481,131289,20620,94110,10003954,1421.664,6,0.2,-195.4788
3482,124023,19015,36608,10004415,8.96,2,0,2.7776
3483,124688,12610,22153,10000455,579.95,5,0,168.1855
3484,124688,12610,22153,10002456,29.12,4,0,12.5216
3485,124688,12610,22153,10003569,1202.94,3,0,300.735
3486,151169,18295,19711,10002813,7.92,4,0,3.564
3487,134761,13210,28601,10002890,36.192,1,0.2,2.7144
3488,120705,17875,33311,10001522,147.184,2,0.2,-29.4368
3489,157322,19600,60188,10004086,408.422,2,0.3,-5.8346
3490,157322,19600,60188,10003774,382.116,6,0.3,-92.7996
3491,157322,19600,60188,10004507,68.6,5,0.2,6.0025
3492,157322,19600,60188,10003208,435.504,3,0.2,48.9942
3493,157322,19600,60188,10000659,11.168,2,0.2,3.7692
3494,142034,16240,56301,10002305,72,4,0,12.96
3495,142034,16240,56301,10000990,655.9,5,0,275.478
3496,142034,16240,56301,10000665,603.92,4,0,181.176
3497,107328,12055,90036,10001932,513.024,2,0.2,12.8256
3498,107328,12055,90036,10004487,487.92,6,0,136.6176
3499,107328,12055,90036,10002160,15.24,5,0.2,5.334
3500,108616,15730,36608,10000420,209.97,3,0,71.3898
3501,108616,15730,36608,10001989,62.94,3,0,30.2112
3502,108616,15730,36608,10001149,25.92,9,0,7.776
3503,125115,19930,78745,10004101,10.368,2,0.2,3.6288
3504,125115,19930,78745,10001714,95.736,3,0.2,20.3439
3505,150945,16120,10009,10003716,900.08,4,0,117.0104
3506,166863,20020,75023,10000369,201.584,2,0.2,20.1584
3507,166863,20020,75023,10000756,3.392,4,0.8,-5.088
3508,166863,20020,75023,10001608,193.0656,4,0.32,-19.8744
3509,166863,20020,75023,10001166,15.552,3,0.2,5.4432
3510,166863,20020,75023,10000587,11.648,2,0.2,4.0768
3511,166863,20020,75023,10001972,418.8,2,0.4,-97.72
3512,166863,20020,75023,10004123,509.488,7,0.2,-127.372
3513,140326,14935,60653,10000112,825.174,9,0.3,-117.882
3514,140326,14935,60653,10004041,17.76,3,0.2,5.55
3515,140326,14935,60653,10001149,6.912,3,0.2,0.864
3516,168536,20800,39212,10002323,66.3,3,0,8.619
3517,113649,14920,28314,10000130,30.816,9,0.2,9.63
3518,113649,14920,28314,10002350,44.784,2,0.2,4.4784
3519,113649,14920,28314,10002518,569.536,4,0.2,64.0728
3520,124975,17875,60505,10002645,796.425,7,0.5,-525.6405
3521,168767,12955,95823,10000773,12.832,2,0.2,4.3308
3522,114482,13345,50315,10003845,40.46,7,0,19.8254
3523,114482,13345,50315,10001580,404.94,3,0,109.3338
3524,137673,17395,92105,10002345,116,8,0,29
3525,132731,14515,75081,10004120,657.552,6,0.2,49.3164
3526,148922,20665,39212,10001838,599.97,3,0,257.9871
3527,148922,20665,39212,10000148,38.97,3,0,0.7794
3528,148922,20665,39212,10003476,45.84,8,0,22.0032
3529,130680,11320,92024,10004833,38.24,4,0.2,-9.56
3530,141145,13405,32839,10001465,87.168,3,0.2,10.896
3531,152835,19855,47905,10003056,21.4,5,0,6.206
3532,155565,13765,10035,10001218,54.9,5,0,15.372
3533,110849,15835,90049,10002859,287.968,4,0.2,97.1892
3534,110849,15835,90049,10002375,13.12,4,0,3.8048
3535,110849,15835,90049,10000657,10.75,5,0,3.5475
3536,110849,15835,90049,10000134,11.62,2,0,3.6022
3537,145842,14380,10024,10000419,40.74,3,0,0.4074
3538,158771,20290,42420,10000107,83.25,3,0,14.985
3539,158771,20290,42420,10001641,9.45,3,0,4.536
3540,158771,20290,42420,10003121,20.65,5,0,9.499
3541,158771,20290,42420,10002689,45.36,7,0,21.7728
3542,157511,20365,43229,10002107,5.352,3,0.2,1.6056
3543,157511,20365,43229,10002647,99.372,2,0.3,-7.098
3544,157511,20365,43229,10002257,2.672,1,0.2,0.3674
3545,121216,17920,77840,10004519,28.672,8,0.2,10.3936
3546,121216,17920,77840,10001947,29.312,8,0.8,-74.7456
3547,155292,19810,40475,10004963,105.98,7,0,4.2392
3548,155292,19810,40475,10002573,35.06,2,0,10.518
3549,155292,19810,40475,10000553,33.94,1,0,9.1638
3550,155292,19810,40475,10001982,30,8,0,14.4
3551,152555,17320,60653,10001295,45.528,3,0.2,15.9348
3552,152555,17320,60653,10002965,844.116,6,0.3,-36.1764
3553,152555,17320,60653,10001254,812.736,8,0.2,60.9552
3554,107832,14275,19120,10001658,7.476,1,0.7,-5.9808
3555,120838,18865,90036,10000585,330.4,2,0,85.904
3556,120838,18865,90036,10003484,604.752,6,0.2,37.797
3557,118542,12550,90008,10004735,45.36,7,0,21.7728
3558,118542,12550,90008,10003429,10.128,2,0.2,3.6714
3559,152737,21505,94122,10002982,21.792,4,0.2,7.6272
3560,152737,21505,94122,10004975,439.8,4,0,145.134
3561,109757,17350,44312,10002335,8.256,4,0.2,0.6192
3562,109757,17350,44312,10004001,25.56,5,0.7,-20.448
3563,109757,17350,44312,10001634,4.368,2,0.7,-3.0576
3564,109757,17350,44312,10000007,11.52,4,0.2,3.744
3565,130029,14755,90049,10000552,12.96,2,0,6.2208
3566,130029,14755,90049,10001135,3.96,2,0,0.0792
